,replica,i,j,beta_ij,E[beta_ij],A[beta_ij]
5602,100,0,3,0.38097778510924923,0.36397045641040976,0.15381309343741226
2610,46,4,7,0.38117878288637547,0.36399841790952014,0.3189425660395712
1794,32,0,3,0.38117878288637547,0.36400268109209233,0.11627503353849654
8327,148,5,4,0.38117878288637547,0.36402313144512144,0.45526547474346873
5466,97,4,7,0.38117878288637547,0.3640246185352585,0.4104263427042141
3264,58,2,3,0.3813640051000108,0.3640307869963363,0.44376759521187453
3786,67,4,7,0.3814010926446689,0.3640427597355317,0.4357270365494847
7038,125,5,3,0.38147456047703315,0.36407162706901364,0.31813484994519536
4465,79,5,7,0.38147456047703315,0.36407440692706033,0.25396687793202505
2305,41,1,3,0.38144622188883237,0.36408972953755087,0.32168422030964566
4857,86,5,7,0.38144622188883237,0.3640939523125517,0.38004278697905625
764,13,5,1,0.38177666516285347,0.3641292338473754,0.436535406512785
5337,95,2,4,0.3814958564012016,0.3641376354346615,0.5019051781876017
2798,49,7,5,0.3815191030419891,0.36416431279642136,0.5390541088326706
8212,146,5,1,0.3815191030419891,0.3641706481265097,0.31848529629487105
2636,47,0,5,0.3815191030419891,0.3641750279988109,0.09516504434608312
5072,90,4,5,0.3814030759645518,0.3641891727156903,0.35197050990626483
3023,53,7,6,0.3815548942314977,0.3642218761855631,0.590757615821658
2737,48,7,0,0.3815548942314977,0.3642251506548755,0.33651200409575044
2182,38,7,5,0.38184026644504526,0.3642310396982274,0.4540508656984172
2289,40,7,0,0.3819026115319221,0.3642471345783308,0.38841611313440827
5520,98,4,5,0.3819533598994261,0.3642939459142809,0.49554039996099436
1590,28,3,1,0.38186338575450973,0.36431121014713386,0.3040320178413743
8198,146,3,1,0.38186338575450973,0.36431291144250144,0.3295739702267348
1438,25,5,3,0.3817091473873809,0.36432584900790926,0.3057296841748695
4685,83,5,2,0.38179941120837263,0.3643514382670027,0.4773692259013371
2142,38,2,0,0.38179941120837263,0.36435197421711435,0.567609965209683
3634,64,7,1,0.3819824098108626,0.3643596942614162,0.4239934476698274
4570,81,4,7,0.3820006764746853,0.36437615027725484,0.40871109323651017
8312,148,3,4,0.3820006764746853,0.3643814885267632,0.40321089308347696
4912,87,5,6,0.3820006764746853,0.36439088025539523,0.3297228665278893
3952,70,4,5,0.3820006764746853,0.36439530099446754,0.4231337413925224
2371,42,2,6,0.3820006764746853,0.3644035229216538,0.29105646660541634
7205,128,5,2,0.38200937769548937,0.3644419480195028,0.43385444453152766
2494,44,4,2,0.38182440923081173,0.3644693759376996,0.31611988003366187
4626,82,4,7,0.38182440923081173,0.36447156921131113,0.4567198886610333
2293,40,7,4,0.38182440923081173,0.36447858644387426,0.5136790824241813
5974,106,5,3,0.38182440923081173,0.3644830260641061,0.412933415155361
1602,28,4,7,0.38182440923081173,0.36449056397456214,0.3713128609853182
3745,66,7,0,0.38149506989983334,0.3645065221702148,0.4229455818010545
3576,63,6,7,0.3818090235706323,0.364522354299349,0.46069013173088963
3845,68,5,2,0.3817820090108348,0.36454782583011025,0.4569546903867873
2673,47,5,7,0.3817820090108348,0.36455433069323717,0.3367896161148578
3699,66,0,4,0.38171654936508914,0.36460898537626313,0.40385832465383303
6618,118,1,4,0.3821130147074402,0.3646754354117845,0.30621598169966624
6084,108,5,1,0.3819468404355289,0.3646793190620807,0.4706846289153568
8271,147,5,4,0.3819559061023956,0.36469615960914614,0.41707792008163536
1491,26,5,0,0.3819891973326258,0.3646992471426076,0.5296519932152763
2174,38,6,4,0.3819891973326258,0.36470783823164044,0.42282636074839003
5299,94,5,0,0.3819891973326258,0.3647079225454545,0.5268809983544489
2691,48,0,4,0.3820280643884253,0.36471745098082486,0.08127702811484039
881,15,5,7,0.38257776756598477,0.36477342512777156,0.31479606374924074
7194,128,3,6,0.38257776756598477,0.3647758899431749,0.3959357924075184
8117,144,7,4,0.38276064042538044,0.3647995981547444,0.6774468420366094
7410,132,2,5,0.38276064042538044,0.36481174484521156,0.4415687294259804
3340,59,5,1,0.38276064042538044,0.36481696448010337,0.4224947847978519
1754,31,2,5,0.3825701274687966,0.364845076633822,0.33358489735012925
8256,147,3,4,0.3825992856522993,0.36486430915825124,0.4193231185545412
3615,64,4,3,0.3825568636983809,0.3648887963394675,0.38556709139411766
5814,103,6,4,0.38233831923226264,0.36491309654154547,0.35119315104356935
3915,69,7,2,0.3821767935758664,0.3649505140424386,0.5469748250544427
8340,148,7,3,0.3822512691820671,0.36495910972517914,0.6756742793438757
2921,52,1,3,0.3822512691820671,0.36496675237508625,0.29787288831253345
5786,103,2,5,0.3820033394358967,0.36497833483318753,0.3570536461358281
2634,47,0,3,0.3821555064071072,0.36499480540594825,0.3365610152484919
1796,32,0,5,0.3821555064071072,0.3649948487615,0.21810981363056073
5819,103,7,2,0.3821555064071072,0.36500437099039584,0.5159767177318152
306,5,3,6,0.3821555064071072,0.3650278922944755,0.425426635011613
4731,84,3,7,0.3819548810741138,0.3650542139856239,0.3578421678059889
4083,72,7,2,0.3819548810741138,0.36505422963975265,0.516704358426154
2430,43,3,1,0.38204903985920874,0.36505980349759004,0.46457811593250814
6666,119,0,3,0.38204903985920874,0.365059828075636,0.0887596186687831
5682,101,3,6,0.38199457830595573,0.3650844703659917,0.3905002399562883
5991,106,7,6,0.3819112727040296,0.3651132058615669,0.7448958088342307
726,12,7,5,0.3819112727040296,0.3651163263611322,0.49267352537263814
8088,144,3,4,0.3819112727040296,0.3651168148607534,0.3470554732814848
1130,20,1,4,0.3819231649851723,0.36512568275139307,0.12287181308412773
1425,25,3,5,0.3819231649851723,0.36512718526632854,0.4350464805879488
5393,96,2,4,0.3817257539479416,0.36514529210642355,0.35492921154679014
8291,148,0,4,0.38176033765623385,0.3651661861096975,0.2294928600462806
1134,20,2,0,0.3818364494460859,0.36518348696471936,0.4515835368113664
6174,110,2,0,0.3821897257056421,0.3651969248513382,0.2220668984688233
6859,122,3,7,0.38225933806866297,0.3652126116747667,0.3819378801127898
5121,91,3,5,0.38219422568731787,0.36522177945880396,0.5621719518776944
6291,112,2,6,0.38249047508032225,0.36526754903283604,0.36094271913106063
3957,70,5,2,0.3824466654995492,0.3653012752401091,0.3641859442467703
5655,100,7,6,0.3824466654995492,0.36530344018360905,0.6796045663907233
5285,94,3,0,0.3824466654995492,0.3653048880851976,0.49961118189608056
3119,55,5,4,0.38259554349668,0.3653109204071236,0.48291052507641663
6969,124,3,5,0.38257883737396986,0.365324157545093,0.44819139920363255
1604,28,5,1,0.3826329185011603,0.3653335846959128,0.3880268486182947
3104,55,3,4,0.38248886129876647,0.3653458186461137,0.5357408853095247
6745,120,3,5,0.38259945194101536,0.36534987264317154,0.3631947712421547
3018,53,7,1,0.3824659594128762,0.3653536435022842,0.42841965238174556
7464,133,2,3,0.38268330558289043,0.3653744979262781,0.35394234918731055
3133,55,7,4,0.3827842872131953,0.3653962399017005,0.6884020910991578
4843,86,3,7,0.38272926677183927,0.3654126551775277,0.4145989874927229
8004,142,7,3,0.3829744194972521,0.36543195314875426,0.5980971842540997
6502,116,0,7,0.3831015019817463,0.3654560125155413,0.2424260522534419
8103,144,5,4,0.3831015019817463,0.36545646479867744,0.3887293454150319
2113,37,5,7,0.38209323840229004,0.36550207807467966,0.2746189787349695
8235,147,0,4,0.38208265210128883,0.3655135361360801,0.036120576734823474
5778,103,1,4,0.3819826731663537,0.3655207352483839,0.04758130185584561
5373,95,7,4,0.3819582214608509,0.36556495261132865,0.7216537209841178
5831,104,1,0,0.38174534240403174,0.3655837223670746,-0.03300331432122343
6654,118,6,4,0.38174534240403174,0.36558455802382284,0.3600885765885276
4004,71,4,0,0.38174534240403174,0.36559748284677923,0.41221642226587074
6348,113,2,7,0.38174534240403174,0.3655979843131997,0.288498232957595
641,11,3,5,0.38174534240403174,0.3656015914189555,0.3474090717036686
1884,33,5,1,0.38190380226892867,0.365630915384375,0.33687364641282747
6170,110,1,4,0.3819271426708773,0.36565689290342984,0.24461107444012575
316,5,5,1,0.3819271426708773,0.3656615867721468,0.4589058664301617
5494,98,0,7,0.38181214768108945,0.365690344784074,0.3480019771029682
5784,103,2,3,0.38193346845554654,0.3657161352167536,0.33804129511772757
8342,148,7,5,0.3821603165770101,0.3657406356627573,0.7605989687052015
7438,132,6,4,0.3821603165770101,0.365752480623003,0.3811886750846882
724,12,7,3,0.3821603165770101,0.3657832028744349,0.49267352537263814
668,11,7,3,0.3819229259928142,0.3657920453892935,0.5950703300264574
2407,42,7,6,0.3819229259928142,0.36579649662738145,0.590427988434506
7987,142,5,0,0.38199008101021575,0.3658108118238922,0.4238289907696443
6808,121,4,5,0.3821066631054932,0.3658425247981812,0.4033236285660511
8152,145,4,5,0.382288438098411,0.3658690071668388,0.26689800445379813
7174,128,0,7,0.38227435499787854,0.3658992441209051,0.1284902897747897
4482,80,0,3,0.38227435499787854,0.3659149787238867,0.39775291923882294
5468,97,5,1,0.3822912755680352,0.3659239631420556,0.4717274841875347
5678,101,3,1,0.38220987693498015,0.36598075528987584,0.41314857799850896
1532,27,2,7,0.38220987693498015,0.36598520124488515,0.3485815145875244
871,15,4,3,0.3821917164572526,0.36599105660074693,0.531374976618513
2177,38,7,0,0.3819195747546097,0.3660278494308052,0.3547476073299963
6481,115,5,7,0.3819195747546097,0.36603067101037995,0.3461343042471012
2145,38,2,4,0.38217554436040124,0.3660674062796679,0.5629389076174826
1242,22,1,4,0.38235534179983,0.36607371978529457,0.22422046206832133
844,15,0,5,0.382164763463331,0.36607844264952255,0.2592993592120447
7807,139,3,2,0.38227194837720885,0.36612542373335855,0.34254422118840683
2052,36,5,1,0.38229305642544853,0.36612797401382413,0.4600669671970538
199,3,4,3,0.38229305642544853,0.36612814734920773,0.3010708794201411
5212,93,0,5,0.38218034515771176,0.3661543855225708,0.1193561659184559
5344,95,3,4,0.3820409574656248,0.36616005612740327,0.543645226523753
8067,144,0,4,0.3820961949969128,0.36617057482053733,0.3306283316386072
3083,55,0,4,0.3820961949969128,0.36618002023004365,0.10442305561648632
7051,125,7,2,0.38188581804971555,0.3662088980183992,0.5664698516503356
5359,95,5,4,0.3818463234987203,0.3662270724983962,0.42174740123668675
2279,40,5,4,0.3818463234987203,0.36622942458056673,0.4450805049692341
3345,59,5,7,0.38201278218371637,0.3662385280910322,0.41208113349876435
3177,56,5,7,0.3821068108067148,0.36625273455231133,0.36796370061626815
2782,49,5,3,0.38208297253875223,0.36626666044864764,0.43740530959220303
6985,124,5,7,0.38208297253875223,0.3662688952212255,0.36450635674224396
1929,34,3,5,0.38208297253875223,0.366275437961193,0.5225409055608339
7466,133,2,5,0.38186606659937605,0.36628138683116657,0.3128029170859371
7315,130,5,0,0.38200711477880755,0.3663281606363655,0.4435412882561083
6519,116,3,2,0.382153225676662,0.3663693123253598,0.6314971253846244
1477,26,3,0,0.38224976245120024,0.36637802156360566,0.4109221095157456
3334,59,4,2,0.38237727035597113,0.3663898781765378,0.5056335194621383
2264,40,3,4,0.3823518767231366,0.3663990223880285,0.5858771982307163
1246,22,2,0,0.38248635206510595,0.3664219292166219,0.22738451784757252
7361,131,3,5,0.38248635206510595,0.3664252977960776,0.33647124844601645
2709,48,3,0,0.38248635206510595,0.36642667674331547,0.38687126496229
4225,75,3,5,0.38244384399685866,0.3664542275449715,0.35451264207646455
4384,78,2,3,0.38244384399685866,0.3664741829348452,0.4823769937401886
3866,69,0,3,0.38244384399685866,0.36647922757235263,0.2522329567821703
2838,50,5,3,0.38244384399685866,0.36648089660647226,0.29542248426898915
4388,78,2,7,0.38244384399685866,0.36648473139094273,0.48646249232789895
4796,85,5,1,0.38242957883175327,0.3665007802084297,0.4213187863317244
1035,18,3,7,0.38242957883175327,0.36650380233653096,0.28504786756844713
2181,38,7,4,0.38242957883175327,0.3665113773991019,0.2927118546008153
7301,130,3,0,0.3825078297610257,0.36657501670745907,0.40853915551762837
933,16,5,2,0.3825078297610257,0.3665827193750776,0.3904690492610509
3476,62,0,5,0.3822820654820649,0.3666236079128129,-0.05137967975093559
8006,142,7,5,0.3822820654820649,0.3666446088821523,0.6972734987428116
5921,105,5,7,0.3822087947634948,0.36664774624676755,0.3713172699301212
5627,100,3,7,0.3822087947634948,0.36665689965636145,0.4162842368826446
2960,52,6,7,0.3822087947634948,0.3666679245640051,0.4330907907051262
7739,138,1,5,0.3822087947634948,0.36667214774201673,0.2652273212865916
3717,66,3,0,0.3823857522057505,0.36668069533885866,0.24563064925057648
6206,110,6,4,0.3824129310623512,0.36668402809237666,0.40150026244705606
5210,93,0,3,0.3824129310623512,0.36670890953428986,0.2573526134121089
6346,113,2,5,0.38232503302755444,0.36674578781378964,0.26564204376651257
22,0,3,1,0.38234461339278447,0.36675225837311354,0.2897496571545021
8113,144,7,0,0.38234461339278447,0.36675978435450046,0.5354632526077282
1137,20,2,4,0.38234461339278447,0.36679320559762807,0.47890053117100473
7877,140,5,2,0.3823610108128109,0.3667947097863754,0.4087897374040544
5940,106,0,5,0.3823610108128109,0.3668145836849857,0.149975556577046
1702,30,3,1,0.38252331988999394,0.36682770931863706,0.4964960235651872
2664,47,4,5,0.38252331988999394,0.36683132566409427,0.4318168127034152
4873,87,0,2,0.38252649586727705,0.36684396530069474,0.2969188119495169
7618,136,0,3,0.38251303151717997,0.3668491544019933,-0.005391223813703067
5323,95,0,4,0.38251303151717997,0.366863786318482,0.1342998846267184
1823,32,4,3,0.38251303151717997,0.36686406233598756,0.2913872744694263
4082,72,7,1,0.38251303151717997,0.3668759957636579,0.43498908173544837
5822,103,7,5,0.3824353277277671,0.3669029293619083,0.5159767177318152
5604,100,0,5,0.38165144937174866,0.3669220538619268,-0.04158411117911216
3588,64,0,5,0.38165144937174866,0.366926133389847,0.18450824709325916
7524,134,2,7,0.38165144937174866,0.3669263012334672,0.4410737020614394
6344,113,2,3,0.3817752367995911,0.3669539500476744,0.23824715539092137
2723,48,5,0,0.3816136229542327,0.3669650166200101,0.4557655231911465
5429,96,7,4,0.38167002547612844,0.36698121431123587,0.5714089622735705
1202,21,3,6,0.38172758691635894,0.3669894255835092,0.30967763650183755
118,2,0,7,0.38172758691635894,0.36699137780813784,0.2649055408904297
7941,141,6,3,0.38195043216793756,0.36701151252568115,0.27569200229692226
1843,32,7,2,0.38198438277742264,0.367099766239842,0.45198373364033106
3330,59,3,6,0.3821509443482792,0.3671388231586794,0.5005265480058271
8323,148,5,0,0.3821509443482792,0.3671435324681718,0.4380762632753222
4386,78,2,5,0.3821509443482792,0.36715228943801154,0.4749797118784115
5369,95,7,0,0.3821509443482792,0.36716270946401597,0.4674051065275891
2243,40,0,4,0.3821509443482792,0.36717200242592674,0.19928437485490505
6374,113,6,4,0.3821509443482792,0.36718133948307635,0.33737851791384627
3499,62,3,7,0.3821509443482792,0.3671815307768342,0.2429557959369665
7511,134,1,0,0.3821105139764106,0.36721324878135636,0.3707804675817422
6338,113,1,4,0.3821105139764106,0.3672150031309378,0.19945693387273078
7818,139,4,7,0.3821105139764106,0.36721703349754126,0.3641133357918833
2343,41,6,5,0.3821105139764106,0.3672172436462261,0.47177322451924575
5820,103,7,3,0.38203532452844646,0.367268553963729,0.5159767177318152
7149,127,5,2,0.38203532452844646,0.3672693981928835,0.42440654332586447
5631,100,4,3,0.3819784737460662,0.3673383250664316,0.4095755242381794
7973,142,3,0,0.3820195552646567,0.3673547413619146,0.3933339812011234
7895,140,7,6,0.3820195552646567,0.36735635090893337,0.6206575686529572
2316,41,2,7,0.3820195552646567,0.3673608505054304,0.514170683318225
3731,66,5,0,0.3818264144560588,0.3674091126986224,0.25307698274300783
1173,20,7,4,0.3820336876465467,0.3674245616973191,0.6364891623877248
3919,69,7,6,0.3818708088846282,0.3674432330130766,0.6496193605247562
4484,80,0,5,0.38187397706761955,0.3674543781181111,0.3634090144643366
5400,96,3,4,0.38187397706761955,0.3674548489952023,0.3666953587346243
4975,88,6,5,0.38187397706761955,0.3674599497042627,0.3766470404988384
6758,120,5,3,0.38187397706761955,0.36746629330859476,0.34084004584220035
5137,91,5,7,0.38187397706761955,0.36746636561387314,0.4123193369827834
23,0,3,2,0.38203432712961044,0.3674815054659813,0.2897496571545021
6490,115,7,1,0.3818146645538174,0.3675190993685054,0.670616642666069
4973,88,6,3,0.38169667626671094,0.3675235633295416,0.308993074811589
7402,132,1,4,0.3816834445320933,0.3675364603242444,0.4024328796886242
2094,37,3,1,0.3816834445320933,0.36754081896323326,0.3914918917882159
5469,97,5,2,0.3816834445320933,0.3675761101814547,0.4717274841875347
1198,21,3,1,0.3816834445320933,0.36758171600380013,0.30407430375458794
5415,96,5,4,0.3816834445320933,0.3675839790950984,0.31732673965574476
1743,31,1,0,0.3816036481300724,0.36759939391064506,0.18812158433199316
2152,38,3,4,0.3816036481300724,0.3676125853942501,0.5585656904579334
8122,145,0,3,0.3816036481300724,0.36761722646461414,0.31776241218390666
700,12,4,0,0.3816036481300724,0.3676250605639739,0.2919299066624305
958,17,0,7,0.38178090806329096,0.367630625744894,0.07057515503969215
6467,115,3,7,0.38199759906604513,0.36767584414452315,0.5736725974556213
2825,50,3,5,0.38204260324247796,0.36768111275787124,0.27839470121549414
4576,81,5,6,0.38192063728356024,0.36768577468575425,0.37641167879349546
387,6,7,2,0.38192063728356024,0.3676947752774443,0.5078523605055582
2663,47,4,3,0.3819637097780881,0.3677121395198623,0.41882420240496937
1906,34,0,3,0.38202344185717646,0.36771437490095893,0.09053980106464951
3914,69,7,1,0.38202344185717646,0.36773255620026435,0.5469748250544427
5190,92,5,3,0.38201334157865907,0.36774376145997506,0.4784414604124773
1169,20,7,0,0.38201334157865907,0.367744670183521,0.3747738108345429
8267,147,5,0,0.38201334157865907,0.3677453424950449,0.38679074276872594
4782,85,3,1,0.38201334157865907,0.36775092581070207,0.45047127044569163
5316,94,7,3,0.38206085345256,0.36776005485930796,0.6225572450359306
