composition	plot	richness	total	total/m2	year	a	b	c	d	e	f	g	h
('d', 'f')	22	2	68.30740731433119	68.30740731433119	527	0.0	0.0	0.0	40.80078465153606	0.0	27.506622662795127	0.0	0.0
('d', 'f')	22	2	67.63519868853056	67.63519868853056	579	0.0	0.0	0.0	40.08414898118021	0.0	27.55104970735035	0.0	0.0
('d', 'f')	22	2	67.47538268616151	67.47538268616151	632	0.0	0.0	0.0	40.182722688398975	0.0	27.292659997762538	0.0	0.0
('d', 'f')	22	2	68.79315941114533	68.79315941114533	685	0.0	0.0	0.0	40.938354040459075	0.0	27.854805370686258	0.0	0.0
('d', 'f')	22	2	67.99335675970853	67.99335675970853	737	0.0	0.0	0.0	40.72095272336668	0.0	27.272404036341857	0.0	0.0
('d', 'f')	22	2	67.42297845637765	67.42297845637765	790	0.0	0.0	0.0	40.14703231779545	0.0	27.2759461385822	0.0	0.0
('d', 'f')	22	2	67.3440932626715	67.3440932626715	842	0.0	0.0	0.0	40.10332170418786	0.0	27.240771558483647	0.0	0.0
('d', 'f')	22	2	67.6438865578823	67.6438865578823	895	0.0	0.0	0.0	40.181161133198195	0.0	27.46272542468411	0.0	0.0
('d', 'f')	22	2	67.40883425646643	67.40883425646643	947	0.0	0.0	0.0	40.11911501741364	0.0	27.28971923905279	0.0	0.0
('d', 'f')	22	2	67.41676988495581	67.41676988495581	1000	0.0	0.0	0.0	40.18885356574324	0.0	27.227916319212575	0.0	0.0
('c', 'f')	23	2	55.5802665190282	55.5802665190282	1	0.0	0.0	16.555410602159814	0.0	0.0	39.02485591686838	0.0	0.0
('c', 'f')	23	2	50.023321963830085	50.023321963830085	54	0.0	0.0	10.273503429411852	0.0	0.0	39.74981853441823	0.0	0.0
('c', 'f')	23	2	51.21581395988893	51.21581395988893	106	0.0	0.0	10.504699095167043	0.0	0.0	40.71111486472189	0.0	0.0
('c', 'f')	23	2	49.998870646342084	49.998870646342084	159	0.0	0.0	10.380747727855555	0.0	0.0	39.61812291848653	0.0	0.0
('c', 'f')	23	2	49.91422147343144	49.91422147343144	211	0.0	0.0	10.400014391113192	0.0	0.0	39.51420708231825	0.0	0.0
('c', 'f')	23	2	50.044651445363705	50.044651445363705	264	0.0	0.0	10.281060778420644	0.0	0.0	39.76359066694306	0.0	0.0
('c', 'f')	23	2	49.77011267900614	49.77011267900614	316	0.0	0.0	10.268058724197623	0.0	0.0	39.50205395480852	0.0	0.0
('c', 'f')	23	2	50.193092721192514	50.193092721192514	369	0.0	0.0	10.347745442438022	0.0	0.0	39.845347278754495	0.0	0.0
('c', 'f')	23	2	49.737123902983996	49.737123902983996	422	0.0	0.0	10.345406416996594	0.0	0.0	39.3917174859874	0.0	0.0
('c', 'f')	23	2	50.23735477203536	50.23735477203536	474	0.0	0.0	10.611579837933755	0.0	0.0	39.62577493410161	0.0	0.0
('c', 'f')	23	2	49.88239809166396	49.88239809166396	527	0.0	0.0	10.43024647639	0.0	0.0	39.45215161527396	0.0	0.0
('c', 'f')	23	2	50.48443363756371	50.48443363756371	579	0.0	0.0	10.857565694624885	0.0	0.0	39.62686794293883	0.0	0.0
('c', 'f')	23	2	49.97371412033334	49.97371412033334	632	0.0	0.0	10.279131663975942	0.0	0.0	39.694582456357395	0.0	0.0
('c', 'f')	23	2	49.839054186557796	49.839054186557796	685	0.0	0.0	10.25480155693432	0.0	0.0	39.58425262962348	0.0	0.0
('c', 'f')	23	2	50.02579627126348	50.02579627126348	737	0.0	0.0	10.416219208901545	0.0	0.0	39.609577062361936	0.0	0.0
('c', 'f')	23	2	49.980082284169356	49.980082284169356	790	0.0	0.0	10.427865729506749	0.0	0.0	39.55221655466261	0.0	0.0
('c', 'f')	23	2	49.926478628739375	49.926478628739375	842	0.0	0.0	10.305207761219707	0.0	0.0	39.62127086751967	0.0	0.0
('c', 'f')	23	2	49.72098236081652	49.72098236081652	895	0.0	0.0	10.271790279423932	0.0	0.0	39.44919208139259	0.0	0.0
('c', 'f')	23	2	50.151896947081035	50.151896947081035	947	0.0	0.0	10.282513026551884	0.0	0.0	39.86938392052915	0.0	0.0
('c', 'f')	23	2	49.95028208885605	49.95028208885605	1000	0.0	0.0	10.302180466719541	0.0	0.0	39.64810162213651	0.0	0.0
('c', 'f')	24	2	28.506974458010397	28.506974458010397	1	0.0	0.0	8.450676871330817	0.0	0.0	20.05629758667958	0.0	0.0
('c', 'f')	24	2	50.8219164053103	50.8219164053103	54	0.0	0.0	10.318255526833127	0.0	0.0	40.50366087847717	0.0	0.0
('c', 'f')	24	2	50.113881838834615	50.113881838834615	106	0.0	0.0	10.274336950840247	0.0	0.0	39.83954488799437	0.0	0.0
('c', 'f')	24	2	50.28369630109745	50.28369630109745	159	0.0	0.0	10.358958677748408	0.0	0.0	39.924737623349046	0.0	0.0
('c', 'f')	24	2	49.93131599077864	49.93131599077864	211	0.0	0.0	10.290912915993557	0.0	0.0	39.640403074785084	0.0	0.0
('c', 'f')	24	2	50.05698797501273	50.05698797501273	264	0.0	0.0	10.278396949867659	0.0	0.0	39.778591025145076	0.0	0.0
('c', 'f')	24	2	49.91695268050906	49.91695268050906	316	0.0	0.0	10.28802794756779	0.0	0.0	39.62892473294127	0.0	0.0
('c', 'f')	24	2	49.82745644358135	49.82745644358135	369	0.0	0.0	10.325552889358589	0.0	0.0	39.50190355422276	0.0	0.0
('c', 'f')	24	2	50.10317461507128	50.10317461507128	422	0.0	0.0	10.265761938486774	0.0	0.0	39.837412676584506	0.0	0.0
('c', 'f')	24	2	49.903388302855795	49.903388302855795	474	0.0	0.0	10.252193577560805	0.0	0.0	39.65119472529499	0.0	0.0
('c', 'f')	24	2	49.89465111287204	49.89465111287204	527	0.0	0.0	10.286706430276867	0.0	0.0	39.607944682595175	0.0	0.0
('c', 'f')	24	2	50.15711273463526	50.15711273463526	579	0.0	0.0	10.412548288000703	0.0	0.0	39.74456444663456	0.0	0.0
('c', 'f')	24	2	49.890046847539146	49.890046847539146	632	0.0	0.0	10.25510390685296	0.0	0.0	39.63494294068619	0.0	0.0
('c', 'f')	24	2	49.766649552396125	49.766649552396125	685	0.0	0.0	10.266520836161769	0.0	0.0	39.50012871623436	0.0	0.0
('c', 'f')	24	2	49.798084461572344	49.798084461572344	737	0.0	0.0	10.32612581123021	0.0	0.0	39.47195865034214	0.0	0.0
('c', 'f')	24	2	50.01687490541325	50.01687490541325	790	0.0	0.0	10.285258469234597	0.0	0.0	39.731616436178655	0.0	0.0
('c', 'f')	24	2	50.091087314645094	50.091087314645094	842	0.0	0.0	10.368271484184426	0.0	0.0	39.72281583046067	0.0	0.0
('c', 'f')	24	2	49.795699455849025	49.795699455849025	895	0.0	0.0	10.375468110013294	0.0	0.0	39.42023134583573	0.0	0.0
('c', 'f')	24	2	49.684950622652124	49.684950622652124	947	0.0	0.0	10.267274153437198	0.0	0.0	39.417676469214925	0.0	0.0
('c', 'f')	24	2	49.76110911283172	49.76110911283172	1000	0.0	0.0	10.28967727883695	0.0	0.0	39.47143183399477	0.0	0.0
('c', 'h')	25	2	76.11412373656378	76.11412373656378	1	0.0	0.0	15.416139272586648	0.0	0.0	0.0	0.0	60.697984463977136
('c', 'h')	25	2	44.0031875929629	44.0031875929629	54	0.0	0.0	16.638886619613334	0.0	0.0	0.0	0.0	27.36430097334957
('c', 'h')	25	2	43.49689038033201	43.49689038033201	106	0.0	0.0	16.75443154167561	0.0	0.0	0.0	0.0	26.7424588386564
('c', 'h')	25	2	43.45329400859946	43.45329400859946	159	0.0	0.0	16.95249134025226	0.0	0.0	0.0	0.0	26.500802668347198
('c', 'h')	25	2	43.799675509706034	43.799675509706034	211	0.0	0.0	16.71508684571494	0.0	0.0	0.0	0.0	27.0845886639911
('c', 'h')	25	2	43.98238905007904	43.98238905007904	264	0.0	0.0	17.371937317122708	0.0	0.0	0.0	0.0	26.610451732956335
('c', 'h')	25	2	43.68912910055482	43.68912910055482	316	0.0	0.0	17.096744993304384	0.0	0.0	0.0	0.0	26.592384107250442
('c', 'h')	25	2	43.588997791817235	43.588997791817235	369	0.0	0.0	16.941518930979893	0.0	0.0	0.0	0.0	26.647478860837342
('c', 'h')	25	2	43.232673695551256	43.232673695551256	422	0.0	0.0	16.726891462539342	0.0	0.0	0.0	0.0	26.505782233011914
('c', 'h')	25	2	43.41892669572506	43.41892669572506	474	0.0	0.0	16.752526543864693	0.0	0.0	0.0	0.0	26.666400151860373
('c', 'h')	25	2	43.564458942131076	43.564458942131076	527	0.0	0.0	16.865992974481298	0.0	0.0	0.0	0.0	26.698465967649778
('c', 'h')	25	2	43.26967796165739	43.26967796165739	579	0.0	0.0	16.724870034617876	0.0	0.0	0.0	0.0	26.544807927039514
('c', 'h')	25	2	43.28173246851631	43.28173246851631	632	0.0	0.0	16.71406810848503	0.0	0.0	0.0	0.0	26.567664360031277
('c', 'h')	25	2	43.31394054364189	43.31394054364189	685	0.0	0.0	16.763367898029248	0.0	0.0	0.0	0.0	26.550572645612647
('c', 'h')	25	2	43.402427944809574	43.402427944809574	737	0.0	0.0	16.892007623971104	0.0	0.0	0.0	0.0	26.510420320838467
('c', 'h')	25	2	43.65642535009846	43.65642535009846	790	0.0	0.0	16.829271380235365	0.0	0.0	0.0	0.0	26.82715396986309
('c', 'h')	25	2	43.42566764620227	43.42566764620227	842	0.0	0.0	16.92242669534917	0.0	0.0	0.0	0.0	26.503240950853098
('c', 'h')	25	2	43.397072375331106	43.397072375331106	895	0.0	0.0	16.71289611463678	0.0	0.0	0.0	0.0	26.684176260694326
('c', 'h')	25	2	43.65302696515378	43.65302696515378	947	0.0	0.0	16.743295705687608	0.0	0.0	0.0	0.0	26.90973125946617
('c', 'h')	25	2	43.4504164465972	43.4504164465972	1000	0.0	0.0	16.860388115345156	0.0	0.0	0.0	0.0	26.590028331252046
('c', 'h')	26	2	80.39290009709802	80.39290009709802	1	0.0	0.0	16.26858624333953	0.0	0.0	0.0	0.0	64.1243138537585
('c', 'h')	26	2	43.6066369057591	43.6066369057591	54	0.0	0.0	16.6851728050654	0.0	0.0	0.0	0.0	26.921464100693708
('c', 'h')	26	2	43.43986707900565	43.43986707900565	106	0.0	0.0	16.709702528090133	0.0	0.0	0.0	0.0	26.730164550915518
('c', 'h')	26	2	43.345569874573016	43.345569874573016	159	0.0	0.0	16.8321099684258	0.0	0.0	0.0	0.0	26.51345990614722
('c', 'h')	26	2	43.623517670605224	43.623517670605224	211	0.0	0.0	17.06797045040209	0.0	0.0	0.0	0.0	26.55554722020313
('c', 'h')	26	2	43.93408089599937	43.93408089599937	264	0.0	0.0	16.846212275756216	0.0	0.0	0.0	0.0	27.08786862024316
('c', 'h')	26	2	43.278906732645694	43.278906732645694	316	0.0	0.0	16.77579797292695	0.0	0.0	0.0	0.0	26.50310875971875
('c', 'h')	26	2	43.38481407275121	43.38481407275121	369	0.0	0.0	16.790467165667028	0.0	0.0	0.0	0.0	26.594346907084184
('c', 'h')	26	2	43.31043510334767	43.31043510334767	422	0.0	0.0	16.771104160223473	0.0	0.0	0.0	0.0	26.539330943124195
('c', 'h')	26	2	43.38846894030419	43.38846894030419	474	0.0	0.0	16.79607727219608	0.0	0.0	0.0	0.0	26.592391668108114
('c', 'h')	26	2	43.75750051818444	43.75750051818444	527	0.0	0.0	16.927975283358965	0.0	0.0	0.0	0.0	26.829525234825475
('c', 'h')	26	2	43.78483847123688	43.78483847123688	579	0.0	0.0	16.929487743959474	0.0	0.0	0.0	0.0	26.855350727277404
('c', 'h')	26	2	43.332440292393144	43.332440292393144	632	0.0	0.0	16.70949341566982	0.0	0.0	0.0	0.0	26.622946876723322
('c', 'h')	26	2	43.55263521865625	43.55263521865625	685	0.0	0.0	16.87356513808449	0.0	0.0	0.0	0.0	26.679070080571755
('c', 'h')	26	2	43.32274272615169	43.32274272615169	737	0.0	0.0	16.79099253027536	0.0	0.0	0.0	0.0	26.531750195876324
('c', 'h')	26	2	43.533172121252655	43.533172121252655	790	0.0	0.0	16.803053765065886	0.0	0.0	0.0	0.0	26.730118356186768
('c', 'h')	26	2	43.69340202602244	43.69340202602244	842	0.0	0.0	16.79360716708819	0.0	0.0	0.0	0.0	26.89979485893425
('c', 'h')	26	2	44.227780731744055	44.227780731744055	895	0.0	0.0	17.33897539065013	0.0	0.0	0.0	0.0	26.888805341093924
('c', 'h')	26	2	43.477077197815504	43.477077197815504	947	0.0	0.0	16.737846854548426	0.0	0.0	0.0	0.0	26.739230343267074
('c', 'h')	26	2	43.771840437753596	43.771840437753596	1000	0.0	0.0	16.715284756647037	0.0	0.0	0.0	0.0	27.05655568110656
('c', 'e')	27	2	28.74532409299573	28.74532409299573	1	0.0	0.0	16.659522232168644	0.0	12.085801860827088	0.0	0.0	0.0
('c', 'e')	27	2	27.576180564698507	27.576180564698507	54	0.0	0.0	13.56400060126399	0.0	14.012179963434518	0.0	0.0	0.0
('c', 'e')	27	2	27.49610339691128	27.49610339691128	106	0.0	0.0	13.574146969561605	0.0	13.921956427349675	0.0	0.0	0.0
('c', 'e')	27	2	27.49999372078087	27.49999372078087	159	0.0	0.0	13.531366199174212	0.0	13.968627521606662	0.0	0.0	0.0
('c', 'e')	27	2	27.544722773161105	27.544722773161105	211	0.0	0.0	13.577512324023017	0.0	13.967210449138088	0.0	0.0	0.0
('c', 'e')	27	2	27.648191376568086	27.648191376568086	264	0.0	0.0	13.627287676679796	0.0	14.020903699888288	0.0	0.0	0.0
('c', 'e')	27	2	27.451413250893363	27.451413250893363	316	0.0	0.0	13.539577594804545	0.0	13.911835656088819	0.0	0.0	0.0
('c', 'e')	27	2	28.176734110652497	28.176734110652497	369	0.0	0.0	14.209691218894635	0.0	13.967042891757863	0.0	0.0	0.0
('c', 'e')	27	2	27.586910541379783	27.586910541379783	422	0.0	0.0	13.622975161595596	0.0	13.963935379784187	0.0	0.0	0.0
('c', 'e')	27	2	27.64485957139975	27.64485957139975	474	0.0	0.0	13.60792673019739	0.0	14.036932841202361	0.0	0.0	0.0
('c', 'e')	27	2	27.570226170549475	27.570226170549475	527	0.0	0.0	13.538303994269842	0.0	14.031922176279632	0.0	0.0	0.0
('c', 'e')	27	2	27.689134998855003	27.689134998855003	579	0.0	0.0	13.715768591387487	0.0	13.973366407467516	0.0	0.0	0.0
('c', 'e')	27	2	27.670105603306006	27.670105603306006	632	0.0	0.0	13.535548173103605	0.0	14.134557430202403	0.0	0.0	0.0
('c', 'e')	27	2	27.766226900350134	27.766226900350134	685	0.0	0.0	13.819749738449898	0.0	13.946477161900233	0.0	0.0	0.0
('c', 'e')	27	2	27.57748869782334	27.57748869782334	737	0.0	0.0	13.651487083811281	0.0	13.926001614012058	0.0	0.0	0.0
('c', 'e')	27	2	27.675256978214847	27.675256978214847	790	0.0	0.0	13.707874129513666	0.0	13.967382848701181	0.0	0.0	0.0
('c', 'e')	27	2	27.637027190851672	27.637027190851672	842	0.0	0.0	13.550893521800415	0.0	14.086133669051257	0.0	0.0	0.0
('c', 'e')	27	2	27.82133519272992	27.82133519272992	895	0.0	0.0	13.551881426037118	0.0	14.2694537666928	0.0	0.0	0.0
('c', 'e')	27	2	27.543540670815673	27.543540670815673	947	0.0	0.0	13.629450096570265	0.0	13.914090574245408	0.0	0.0	0.0
('c', 'e')	27	2	27.991216961169563	27.991216961169563	1000	0.0	0.0	13.571711806725665	0.0	14.419505154443899	0.0	0.0	0.0
('c', 'e')	28	2	15.871855181044177	15.871855181044177	1	0.0	0.0	9.15747953532072	0.0	6.714375645723457	0.0	0.0	0.0
('c', 'e')	28	2	27.433525032516563	27.433525032516563	54	0.0	0.0	13.53764802439386	0.0	13.895877008122705	0.0	0.0	0.0
('c', 'e')	28	2	27.487537534491093	27.487537534491093	106	0.0	0.0	13.57221180774255	0.0	13.915325726748543	0.0	0.0	0.0
('c', 'e')	28	2	27.484023960364922	27.484023960364922	159	0.0	0.0	13.583742000468431	0.0	13.900281959896493	0.0	0.0	0.0
('c', 'e')	28	2	27.627251795789782	27.627251795789782	211	0.0	0.0	13.6152971883612	0.0	14.011954607428581	0.0	0.0	0.0
('c', 'e')	28	2	27.473733365463758	27.473733365463758	264	0.0	0.0	13.558577008081725	0.0	13.915156357382031	0.0	0.0	0.0
('c', 'e')	28	2	27.84391496336741	27.84391496336741	316	0.0	0.0	13.896855124260572	0.0	13.94705983910684	0.0	0.0	0.0
('c', 'e')	28	2	27.818792496198647	27.818792496198647	369	0.0	0.0	13.893232824110722	0.0	13.925559672087925	0.0	0.0	0.0
('c', 'e')	28	2	27.463184538690868	27.463184538690868	422	0.0	0.0	13.560547399254492	0.0	13.902637139436377	0.0	0.0	0.0
('c', 'e')	28	2	27.45656201531023	27.45656201531023	474	0.0	0.0	13.546036997119376	0.0	13.910525018190853	0.0	0.0	0.0
('c', 'e')	28	2	27.59062804423381	27.59062804423381	527	0.0	0.0	13.556144203686245	0.0	14.034483840547564	0.0	0.0	0.0
('c', 'e')	28	2	27.477715599112337	27.477715599112337	579	0.0	0.0	13.548664348346108	0.0	13.929051250766229	0.0	0.0	0.0
('c', 'e')	28	2	27.51891209605872	27.51891209605872	632	0.0	0.0	13.598334129306638	0.0	13.920577966752083	0.0	0.0	0.0
('c', 'e')	28	2	27.538224040186687	27.538224040186687	685	0.0	0.0	13.598889427013043	0.0	13.939334613173644	0.0	0.0	0.0
('c', 'e')	28	2	27.77643380712305	27.77643380712305	737	0.0	0.0	13.67527883053821	0.0	14.101154976584837	0.0	0.0	0.0
('c', 'e')	28	2	27.651600541610904	27.651600541610904	790	0.0	0.0	13.677612203498898	0.0	13.973988338112006	0.0	0.0	0.0
('c', 'e')	28	2	27.726701988278613	27.726701988278613	842	0.0	0.0	13.802409475858886	0.0	13.924292512419727	0.0	0.0	0.0
('c', 'e')	28	2	27.583991768280264	27.583991768280264	895	0.0	0.0	13.676116268704487	0.0	13.907875499575777	0.0	0.0	0.0
('c', 'e')	28	2	27.505148895535086	27.505148895535086	947	0.0	0.0	13.542399747717393	0.0	13.962749147817695	0.0	0.0	0.0
('c', 'e')	28	2	27.536093294718317	27.536093294718317	1000	0.0	0.0	13.646478850932562	0.0	13.889614443785755	0.0	0.0	0.0
('a', 'h')	29	2	95.9164221895885	95.9164221895885	1	36.11727375457447	0.0	0.0	0.0	0.0	0.0	0.0	59.799148435014025
('a', 'h')	29	2	101.59649271904144	101.59649271904144	54	39.005315001376964	0.0	0.0	0.0	0.0	0.0	0.0	62.59117771766447
('a', 'h')	29	2	102.1635455758561	102.1635455758561	106	39.18605489333759	0.0	0.0	0.0	0.0	0.0	0.0	62.977490682518514
('a', 'h')	29	2	101.85255833264222	101.85255833264222	159	38.9921766896312	0.0	0.0	0.0	0.0	0.0	0.0	62.86038164301102
('a', 'h')	29	2	101.97510644147165	101.97510644147165	211	39.14363040649651	0.0	0.0	0.0	0.0	0.0	0.0	62.83147603497514
('a', 'h')	29	2	102.56828987624198	102.56828987624198	264	39.424571379521645	0.0	0.0	0.0	0.0	0.0	0.0	63.14371849672034
('a', 'h')	29	2	101.6589827160229	101.6589827160229	316	39.035593237122995	0.0	0.0	0.0	0.0	0.0	0.0	62.62338947889992
('a', 'h')	29	2	101.56213550194425	101.56213550194425	369	38.99607066289915	0.0	0.0	0.0	0.0	0.0	0.0	62.5660648390451
('a', 'h')	29	2	102.59277297428883	102.59277297428883	422	39.708482286455215	0.0	0.0	0.0	0.0	0.0	0.0	62.88429068783361
('a', 'h')	29	2	101.35321775793349	101.35321775793349	474	38.99885352672091	0.0	0.0	0.0	0.0	0.0	0.0	62.35436423121258
('a', 'h')	29	2	101.87786140573718	101.87786140573718	527	39.58828939034097	0.0	0.0	0.0	0.0	0.0	0.0	62.28957201539621
('a', 'h')	29	2	101.55205594422506	101.55205594422506	579	39.0394604951358	0.0	0.0	0.0	0.0	0.0	0.0	62.51259544908927
('a', 'h')	29	2	101.79809094438477	101.79809094438477	632	39.072858419105586	0.0	0.0	0.0	0.0	0.0	0.0	62.725232525279175
('a', 'h')	29	2	101.45611447082307	101.45611447082307	685	38.97252818318837	0.0	0.0	0.0	0.0	0.0	0.0	62.483586287634694
('a', 'h')	29	2	102.09033440351274	102.09033440351274	737	39.40774261356011	0.0	0.0	0.0	0.0	0.0	0.0	62.68259178995263
('a', 'h')	29	2	101.46543732461578	101.46543732461578	790	39.045868297799046	0.0	0.0	0.0	0.0	0.0	0.0	62.41956902681673
('a', 'h')	29	2	101.64818771281973	101.64818771281973	842	39.17283262532493	0.0	0.0	0.0	0.0	0.0	0.0	62.475355087494805
('a', 'h')	29	2	101.41123371238368	101.41123371238368	895	39.055316591952085	0.0	0.0	0.0	0.0	0.0	0.0	62.3559171204316
('a', 'h')	29	2	101.86401288908375	101.86401288908375	947	39.054156371017946	0.0	0.0	0.0	0.0	0.0	0.0	62.80985651806581
('a', 'h')	29	2	102.39956104660783	102.39956104660783	1000	39.14620450147298	0.0	0.0	0.0	0.0	0.0	0.0	63.25335654513485
('a', 'h')	30	2	119.25633050593312	119.25633050593312	1	44.60706406177961	0.0	0.0	0.0	0.0	0.0	0.0	74.64926644415351
('a', 'h')	30	2	101.55898671881798	101.55898671881798	54	39.02039536781038	0.0	0.0	0.0	0.0	0.0	0.0	62.53859135100759
('a', 'h')	30	2	102.15673703656552	102.15673703656552	106	39.1870981271978	0.0	0.0	0.0	0.0	0.0	0.0	62.96963890936772
('a', 'h')	30	2	102.03324280097345	102.03324280097345	159	39.19682838856897	0.0	0.0	0.0	0.0	0.0	0.0	62.83641441240448
('a', 'h')	30	2	102.0846879689923	102.0846879689923	211	39.2365677375856	0.0	0.0	0.0	0.0	0.0	0.0	62.848120231406696
('a', 'h')	30	2	101.92596512730913	101.92596512730913	264	38.99419450838266	0.0	0.0	0.0	0.0	0.0	0.0	62.93177061892646
('a', 'h')	30	2	101.91969903196139	101.91969903196139	316	39.23444496948713	0.0	0.0	0.0	0.0	0.0	0.0	62.68525406247425
('a', 'h')	30	2	102.17657338004409	102.17657338004409	369	39.09154257744089	0.0	0.0	0.0	0.0	0.0	0.0	63.0850308026032
('a', 'h')	30	2	101.40505331839898	101.40505331839898	422	39.096912085434774	0.0	0.0	0.0	0.0	0.0	0.0	62.30814123296421
('a', 'h')	30	2	101.81721977839737	101.81721977839737	474	39.11081618695536	0.0	0.0	0.0	0.0	0.0	0.0	62.70640359144202
('a', 'h')	30	2	103.2077934343176	103.2077934343176	527	39.001384097915846	0.0	0.0	0.0	0.0	0.0	0.0	64.20640933640175
('a', 'h')	30	2	101.83949715031619	101.83949715031619	579	39.11619365191182	0.0	0.0	0.0	0.0	0.0	0.0	62.72330349840438
('a', 'h')	30	2	101.70893387174283	101.70893387174283	632	39.28490578536142	0.0	0.0	0.0	0.0	0.0	0.0	62.42402808638142
('a', 'h')	30	2	102.23102656714457	102.23102656714457	685	39.6922025566702	0.0	0.0	0.0	0.0	0.0	0.0	62.53882401047437
('a', 'h')	30	2	102.22576437044944	102.22576437044944	737	39.35039903891284	0.0	0.0	0.0	0.0	0.0	0.0	62.8753653315366
('a', 'h')	30	2	102.22410489707613	102.22410489707613	790	39.639609221748636	0.0	0.0	0.0	0.0	0.0	0.0	62.584495675327496
('a', 'h')	30	2	101.40134245777197	101.40134245777197	842	39.05614646115231	0.0	0.0	0.0	0.0	0.0	0.0	62.345195996619665
('a', 'h')	30	2	101.70331931603043	101.70331931603043	895	39.06667995281394	0.0	0.0	0.0	0.0	0.0	0.0	62.63663936321649
('a', 'h')	30	2	101.82402055999658	101.82402055999658	947	39.455199396401795	0.0	0.0	0.0	0.0	0.0	0.0	62.36882116359479
('a', 'h')	30	2	102.52915318017716	102.52915318017716	1000	39.99302021204375	0.0	0.0	0.0	0.0	0.0	0.0	62.536132968133415
('c', 'd')	31	2	29.230469365240822	29.230469365240822	1	0.0	0.0	10.002656968615932	19.22781239662489	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.699643049984005	33.699643049984005	54	0.0	0.0	17.77159168401308	15.928051365970923	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.65757034144765	33.65757034144765	106	0.0	0.0	17.631807067838903	16.02576327360875	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.71677894372026	33.71677894372026	159	0.0	0.0	17.704673214227228	16.012105729493033	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.85076923874696	33.85076923874696	211	0.0	0.0	17.773554728248435	16.077214510498532	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.936339199594144	33.936339199594144	264	0.0	0.0	17.68630328882464	16.2500359107695	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.5620660439815	33.5620660439815	316	0.0	0.0	17.6674193637265	15.894646680255006	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.78467217648547	33.78467217648547	369	0.0	0.0	17.718249151066793	16.066423025418683	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.560154080831225	33.560154080831225	422	0.0	0.0	17.617784863398914	15.942369217432313	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.67225002205307	33.67225002205307	474	0.0	0.0	17.742308348439746	15.929941673613325	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.6249837603076	33.6249837603076	527	0.0	0.0	17.727021987664518	15.897961772643079	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.968276250668026	33.968276250668026	579	0.0	0.0	17.899192607194177	16.069083643473846	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.54971352021231	33.54971352021231	632	0.0	0.0	17.62931849092076	15.920395029291546	0.0	0.0	0.0	0.0
('c', 'd')	31	2	34.04640495283368	34.04640495283368	685	0.0	0.0	17.755600009785923	16.29080494304776	0.0	0.0	0.0	0.0
('c', 'd')	31	2	34.026669698039086	34.026669698039086	737	0.0	0.0	18.01840492703441	16.00826477100468	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.64090123809225	33.64090123809225	790	0.0	0.0	17.742958706781778	15.89794253131047	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.71920755710946	33.71920755710946	842	0.0	0.0	17.733880860047844	15.985326697061621	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.76376898887371	33.76376898887371	895	0.0	0.0	17.690181624638857	16.073587364234854	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.52063651399826	33.52063651399826	947	0.0	0.0	17.62676800884964	15.893868505148623	0.0	0.0	0.0	0.0
('c', 'd')	31	2	33.67804883649358	33.67804883649358	1000	0.0	0.0	17.706590250435056	15.971458586058523	0.0	0.0	0.0	0.0
